,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_bootstrap,param_max_depth,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
83,0.8766603946685791,0.0859608284239492,0.013140583038330078,0.002326430248470379,True,10,1,10,200,"{'bootstrap': True, 'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 200}",0.6670757820592057,0.6685740207650905,0.597850936751175,0.5863954716083737,0.5837563105549674,0.6207305043477624,0.0387462176801164,136,0.9786674788186174,0.9828947767098999,0.9714908122128193,0.9730632296881873,0.974351963199256,0.976093652125756,0.004154105323288471
84,0.045696353912353514,0.003879179474103281,0.0024773120880126954,0.0002794481617397458,True,10,2,2,10,"{'bootstrap': True, 'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 10}",0.5635244477962146,0.5520524474738834,0.5361878640532406,0.43150960001522554,0.46949795795524063,0.5105544634587609,0.051222456452291044,327,0.9456502701136968,0.9255052319239233,0.939827842648514,0.9385146283696718,0.9387473476901,0.9376490641491813,0.0066059739918806
85,0.23262319564819336,0.02140025012782855,0.0057599544525146484,0.001192157791278629,True,10,2,2,50,"{'bootstrap': True, 'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 50}",0.6502125726122083,0.6730261757309371,0.6037302435909746,0.5700979538993481,0.6020148601435488,0.6198163611954034,0.036885744332303065,146,0.9801235276710681,0.9914495126948776,0.9800329867300669,0.982935416158566,0.98572460737223,0.9840532101253616,0.0042509510500246695
86,0.43258514404296877,0.03382995443734945,0.007633876800537109,0.0011466872905756666,True,10,2,2,100,"{'bootstrap': True, 'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 100}",0.6267494209895906,0.6209258851871853,0.5863134625331698,0.6268904600705456,0.6081345056175178,0.6138027468796019,0.015345575383880549,169,0.9886183566695658,0.9857965671450027,0.9814833611140746,0.9843891595345381,0.9829840633050245,0.9846543015536412,0.0024467677867754853
87,0.8766017913818359,0.07474764145285588,0.014492464065551759,0.0024188851777721255,True,10,2,2,200,"{'bootstrap': True, 'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 200}",0.6502125726122083,0.6444636687443775,0.5697244836420027,0.6094324365644169,0.6187521702392743,0.618517066360456,0.028778926986690177,154,0.9900058357183138,0.9886183566695658,0.98572460737223,0.9886183566695658,0.9857965671450027,0.9877527447149357,0.0017038168297963511
88,0.05143251419067383,0.010787701273284107,0.002359962463378906,0.00027498370823398434,True,10,2,5,10,"{'bootstrap': True, 'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 10}",0.435561260742778,0.553125,0.5175491695067657,0.540065829210017,0.5427614911965432,0.5178125501312207,0.04273165379713137,309,0.9126184901384992,0.9368607685160901,0.9112528408931069,0.9298095228062231,0.9283633499741214,0.9237809944656081,0.01009928472675728
89,0.23500866889953614,0.048238823276589356,0.005020236968994141,0.0006654793876311102,True,10,2,5,50,"{'bootstrap': True, 'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 50}",0.6733968134508932,0.6362674297724058,0.4762936074941706,0.6215215963942541,0.6037786221489814,0.602251613852141,0.06701909952521609,196,0.967224117386776,0.9829840633050245,0.9728989585387329,0.9704405787026521,0.9814464037178825,0.9749988243302136,0.006180104028976904
90,0.4097020149230957,0.02104599618100168,0.007747793197631836,0.001215357480739005,True,10,2,5,100,"{'bootstrap': True, 'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 100}",0.6903332643718186,0.6209258851871853,0.5747759883151647,0.638592278367959,0.6113865073248417,0.6272027847133939,0.0378240693376196,117,0.9843891595345381,0.9857965671450027,0.9886183566695658,0.9815812684774652,0.9815283191765778,0.9843827342006298,0.002680871421999399
91,0.8170774936676025,0.037480934526817694,0.012682962417602538,0.0017790149678573303,True,10,2,5,200,"{'bootstrap': True, 'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 200}",0.6787751731875111,0.6039044765346255,0.5865557254410011,0.6152398322902826,0.6126717164682163,0.6194293847843273,0.031326797752560386,148,0.9928686286186559,0.9900327587875246,0.9843448286391886,0.98572460737223,0.9871706404309772,0.9880282927697153,0.0030678062876491525
92,0.04269642829895019,0.0030974575346533538,0.002389812469482422,0.00031479305624131657,True,10,2,10,10,"{'bootstrap': True, 'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 10}",0.5114335437874522,0.5116535339965105,0.5464395176948256,0.5638230124116617,0.5363116708904752,0.533932255756185,0.020288341649908077,266,0.896905526499198,0.9025825017214731,0.8910936813732832,0.9083131842720857,0.9113008381778113,0.9020391464087701,0.007370142179767069
93,0.2050642967224121,0.012869733240786796,0.00468597412109375,0.0006781398887236027,True,10,2,10,50,"{'bootstrap': True, 'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 50}",0.621357799179458,0.6626040723019054,0.6097641467563155,0.5692014774930506,0.5363116708904752,0.599847833324241,0.04353251772259282,199,0.9687409896133479,0.9757604260638468,0.9686813851352425,0.9589194390333038,0.9442842832875937,0.9632773046266669,0.010905137438001757
94,0.45128021240234373,0.05228542190316136,0.007918262481689453,0.001156612524958376,True,10,2,10,100,"{'bootstrap': True, 'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 100}",0.6853981181013674,0.6621659835686622,0.5875,0.6151709737296406,0.5939512170869513,0.6288372584973242,0.03852922765574569,111,0.9643632770288156,0.9660249765503731,0.9685858268107351,0.9659490906543843,0.9714123440656109,0.9672671030219838,0.0024752493172207966
95,0.8235944747924805,0.060591028593918156,0.013052082061767578,0.002122457467556849,True,10,2,10,200,"{'bootstrap': True, 'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 200}",0.690150730495216,0.6329926325693158,0.5579325094627856,0.6209258851871853,0.5677622905146916,0.6139528096458389,0.0479355815056726,165,0.9757221670047878,0.9828947767098999,0.9643145559633911,0.974351963199256,0.974309406770401,0.9743185739295471,0.005926261924652078
96,0.04125609397888184,0.002930768130041796,0.0022161006927490234,0.00029685585271386144,True,10,4,2,10,"{'bootstrap': True, 'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 10}",0.6225733966406728,0.5579325094627856,0.4771247678985865,0.5068112346436368,0.4903776387749055,0.5309639094841174,0.05338324411385051,275,0.9013622704108849,0.9083333333333333,0.8810814760973643,0.8975092622457963,0.9073744959775707,0.89913216761299,0.009859331336303883
97,0.21090202331542968,0.015504464937372814,0.005248928070068359,0.0004684699904876289,True,10,4,2,50,"{'bootstrap': True, 'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 50}",0.6120872719038307,0.6271143125802996,0.5756374516940072,0.5922206548916665,0.5770739992606925,0.5968267380660992,0.020052898107000536,204,0.9573012141052998,0.9645565037447049,0.9542061697180485,0.9572392425994167,0.9414228157624798,0.9549451891859899,0.007570886801550808
98,0.4000892639160156,0.02778373307579897,0.007513856887817383,0.001325980566150851,True,10,4,2,100,"{'bootstrap': True, 'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 100}",0.6728029675559704,0.5939512170869513,0.6041583810049808,0.5979139540863954,0.5791798137243107,0.6096012666917217,0.032652908372601944,181,0.965820849501286,0.9686296612263826,0.965820849501286,0.9616246023554915,0.9571850572806359,0.9638162039730165,0.0039995450297205925
99,0.8261167049407959,0.03727320201337413,0.01501603126525879,0.0018312235558146657,True,10,4,2,200,"{'bootstrap': True, 'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 200}",0.6509740919016017,0.6223092392509477,0.5517010398791544,0.6093884109691801,0.6005604038910397,0.6069866371783847,0.03247534624184743,188,0.9715419207691989,0.9645565037447049,0.9600997782333732,0.9602303393103594,0.9630897149823718,0.9639036514080017,0.00418077840618354
100,0.05292167663574219,0.01310228507354318,0.0024820804595947266,0.00023610834446727841,True,10,4,5,10,"{'bootstrap': True, 'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 10}",0.5747523525287439,0.5127754905273845,0.5138562193361715,0.4669175198298135,0.5555582513737215,0.524771966719167,0.037566049287429244,289,0.8583173623025759,0.9256131014844303,0.8825053792765504,0.9069140923556527,0.901953583900847,0.8950607038640112,0.022931083440993254
101,0.2045665740966797,0.011467275358327839,0.00482335090637207,0.0007146078131476955,True,10,4,5,50,"{'bootstrap': True, 'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 50}",0.5871069062080269,0.5694255012307455,0.5985795240441306,0.6159559245969192,0.5373622334465277,0.58168601790527,0.026848170225102375,217,0.9442388650827666,0.9614115752220508,0.9557807559549346,0.9542768769115704,0.9600004568712363,0.9551417060085117,0.00604891683450772
102,0.42223057746887205,0.02324248127905592,0.010376405715942384,0.004373758226777787,True,10,4,5,100,"{'bootstrap': True, 'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 100}",0.6681940919459806,0.6223092392509477,0.5286345664129594,0.6215215963942541,0.5757403907827664,0.6032799769573816,0.04741113360780244,193,0.9728989585387329,0.9685858268107351,0.9627546685029047,0.9630211018593239,0.9613779067148925,0.9657276924853179,0.004351577398974029
103,0.7893143177032471,0.06379599820237426,0.012183523178100586,0.001855097624953661,True,10,4,5,200,"{'bootstrap': True, 'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 200}",0.6211283415865692,0.6691365053734076,0.5632385140971595,0.6325428084502813,0.6081345056175178,0.6188361350249871,0.03443508295127547,152,0.9699662854159189,0.9729457981026967,0.9629073592535092,0.9689670060551749,0.9657685102399459,0.9681109918134492,0.0034674266633634467
104,0.05013461112976074,0.01848872286300427,0.0027563095092773436,0.0009614780079738648,True,10,4,10,10,"{'bootstrap': True, 'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 10}",0.5633585066523304,0.4883585403132122,0.4366551993940926,0.4596921643501358,0.5024140768003459,0.4900956975020234,0.04313342336140728,340,0.8812722612387243,0.8725435324386426,0.8437702087515717,0.8639933921834225,0.8796597715190231,0.8682478332262769,0.013679001870632224
105,0.19132680892944337,0.0043893272635219666,0.0040894031524658205,0.00020062519829872934,True,10,4,10,50,"{'bootstrap': True, 'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 50}",0.6040796973096798,0.5747759883151647,0.5458834888381263,0.5871084878690689,0.5861897948459467,0.5796074914355973,0.019282802180291683,220,0.9600004568712363,0.9642406996152346,0.941537953154146,0.9403839085314235,0.9427878174523731,0.9497901671248827,0.010185063014445729
106,0.41301403045654295,0.019751858560657764,0.00841817855834961,0.0010063947482473162,True,10,4,10,100,"{'bootstrap': True, 'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 100}",0.6449341710238103,0.5924627800537244,0.5632385140971595,0.6383834518385055,0.6066079810749126,0.6091253796176226,0.03009281734566236,182,0.9600997782333732,0.9629603138673296,0.9558391371981886,0.9588383029679916,0.9513751754363444,0.9578225415406456,0.003952637225483717
107,0.8132341384887696,0.05668108825886358,0.012978315353393555,0.002308491178791436,True,10,4,10,200,"{'bootstrap': True, 'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 200}",0.6790301361412494,0.621875,0.5579325094627856,0.6041583810049808,0.5905973369339297,0.610718672708589,0.040062961163025386,178,0.9686813851352425,0.9628622468510692,0.9557807559549346,0.9630211018593239,0.9571850572806359,0.9615061094162412,0.0046275275537579225
108,0.0452730655670166,0.0008572295500711764,0.0020062923431396484,6.866421964353611e-05,True,15,1,2,10,"{'bootstrap': True, 'max_depth': 15, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 10}",0.526627134255104,0.6053933596227771,0.558132128378268,0.4306754604629179,0.4649437578856546,0.5171543681209443,0.06286426496200602,314,0.9842802499176295,0.9871120654953428,0.9885870600335538,0.9871120654953428,0.9786674788186174,0.9851517839520973,0.0035296547664244666
109,0.2516605377197266,0.05002997988813953,0.0045773029327392575,0.0006564641869895328,True,15,1,2,50,"{'bootstrap': True, 'max_depth': 15, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 50}",0.6266918607452808,0.6282776446944284,0.5930269392481337,0.5978685348973589,0.6660776075948633,0.622388517436013,0.02617353243179162,132,1.0,1.0,1.0,1.0,1.0,1.0,0.0
110,0.47208333015441895,0.027007058812656973,0.008796024322509765,0.0012025235782916295,True,15,1,2,100,"{'bootstrap': True, 'max_depth': 15, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 100}",0.7075515977709518,0.6497685983882067,0.581202449429662,0.6383834518385055,0.5989583333333334,0.6351728861521319,0.04401436656180522,84,1.0,1.0,1.0,1.0,1.0,1.0,0.0
111,1.0221858024597168,0.07268400673282231,0.016975212097167968,0.0031847946921192334,True,15,1,2,200,"{'bootstrap': True, 'max_depth': 15, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 200}",0.6846754616640486,0.7076718659920611,0.5865557254410011,0.6612781870875146,0.6223092392509477,0.6524980958871147,0.04339673043554072,35,1.0,1.0,1.0,1.0,1.0,1.0,0.0
112,0.04783129692077637,0.004138520008405025,0.0022942066192626954,0.000293718514208885,True,15,1,5,10,"{'bootstrap': True, 'max_depth': 15, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 10}",0.424788823481098,0.6097641467563155,0.5536262797349568,0.4549448257654087,0.5643293199744592,0.5214906791424476,0.06991373334099506,297,0.9670533528306967,0.977081374879436,0.9727848112795856,0.9771112823572161,0.9742747967269347,0.9736611236147737,0.003698888124660429
113,0.22918620109558105,0.012890710678746324,0.004744052886962891,0.0008222500510463542,True,15,1,5,50,"{'bootstrap': True, 'max_depth': 15, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 50}",0.6439878839984818,0.6271143125802996,0.5750546327852951,0.6333333333333333,0.5494788047750493,0.6057937934944919,0.03684576853215895,189,1.0,1.0,0.9957047054745953,0.9985689188010128,0.9985689188010128,0.9985685086153241,0.0015684198375534027
114,0.5066623687744141,0.038589417508960264,0.009146547317504883,0.0012553221366328356,True,15,1,5,100,"{'bootstrap': True, 'max_depth': 15, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 100}",0.7016882047132211,0.6618138952944901,0.5635535401295892,0.6498137077451323,0.6228240100128914,0.6399386715790648,0.0458620682944972,75,1.0,1.0,1.0,1.0,1.0,1.0,0.0
115,0.8870098114013671,0.027138028241335245,0.012037086486816406,0.0006792455088831888,True,15,1,5,200,"{'bootstrap': True, 'max_depth': 15, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 200}",0.6570510502689109,0.6729088637554601,0.5922206548916665,0.6382590096888986,0.6180338163348854,0.6356946789879643,0.02845861126238983,83,1.0,1.0,1.0,1.0,1.0,1.0,0.0
116,0.04303717613220215,0.0006446506488879595,0.00208740234375,0.0001696880753585511,True,15,1,10,10,"{'bootstrap': True, 'max_depth': 15, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 10}",0.5344696471239018,0.4709387203531185,0.5756374516940072,0.5234535341589056,0.4824761945711237,0.5173951095802114,0.03767742422469479,312,0.9527247067084746,0.9555941566319418,0.9599422724104986,0.9556057189047503,0.9499161306328706,0.9547565970577072,0.0033428262418899518
117,0.2255983829498291,0.01527496976602614,0.0048095703125,0.000708355640270915,True,15,1,10,50,"{'bootstrap': True, 'max_depth': 15, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 50}",0.6156966145656352,0.6151709737296406,0.5408524452393346,0.5748769891303521,0.5730724798189252,0.5839339004967775,0.02842757337134099,215,0.9914125529488957,0.9885487036625412,0.9928504964710977,0.9842600228519194,0.9942734225312736,0.9902690396931455,0.0035517450086722468
118,0.45276522636413574,0.03079487168692568,0.007662343978881836,0.001393287507893974,True,15,1,10,100,"{'bootstrap': True, 'max_depth': 15, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 100}",0.6677750201707927,0.645699015388991,0.5985795240441306,0.6095479826756331,0.6005604038910397,0.6244323892341175,0.027534127645066197,126,0.9971402515216047,0.9957139876774905,0.9928504964710977,0.9971402515216047,0.9957035870275044,0.9957097148438605,0.0015664007075539559
119,0.9158801078796387,0.06516100933453747,0.013839197158813477,0.00207753445381887,True,15,1,10,200,"{'bootstrap': True, 'max_depth': 15, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 200}",0.6613612857502962,0.6382590096888986,0.5690529772319189,0.6382196374479532,0.5945284284940306,0.6202842677226196,0.03352640340297858,143,0.9985689188010128,0.9985689188010128,0.9928504964710977,0.9971354166666667,0.9971402515216047,0.9968528004522789,0.0021010026926871384
120,0.04200048446655273,0.0006168474365693499,0.0021004676818847656,0.00016201316984803952,True,15,2,2,10,"{'bootstrap': True, 'max_depth': 15, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 10}",0.5760416666666667,0.5247353077336568,0.410209744537819,0.46092708994338977,0.5119605423909456,0.49677487025449557,0.05669955918574279,338,0.965820849501286,0.9555941566319418,0.9713506923288235,0.9627955869577364,0.9628249860816396,0.9636772543002856,0.005105229042834042
121,0.26163015365600584,0.07719676941358877,0.005232667922973633,0.0006949430469360338,True,15,2,2,50,"{'bootstrap': True, 'max_depth': 15, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 50}",0.6108868653044144,0.6500702441556184,0.5753082959978251,0.6093884109691801,0.5819552173492389,0.6055218067552554,0.0264444252148472,190,0.9971354166666667,0.9971402515216047,0.9971402515216047,0.9971402515216047,0.9985685463414732,0.9974249435145909,0.0005718044795091167
122,0.487455940246582,0.06430435090438534,0.008398914337158203,0.001404542467139291,True,15,2,2,100,"{'bootstrap': True, 'max_depth': 15, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 100}",0.6621642835894567,0.6577071551263463,0.6094324365644169,0.6440008336231955,0.5959123250290997,0.6338434067865031,0.02649296622927903,90,1.0,0.9985689188010128,0.9985689188010128,0.9985689188010128,1.0,0.9991413512806077,0.0007010837436017805
123,0.9987016677856445,0.04398946022840147,0.014784669876098633,0.002395133549646784,True,15,2,2,200,"{'bootstrap': True, 'max_depth': 15, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 200}",0.661275190853298,0.6503494026200973,0.5576918887937425,0.6440008336231955,0.5891310536439784,0.6204896739068623,0.04008680905866225,140,1.0,1.0,1.0,1.0,1.0,1.0,0.0
124,0.050050544738769534,0.008622235983647166,0.0022761344909667967,0.0002938444289681033,True,15,2,5,10,"{'bootstrap': True, 'max_depth': 15, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 10}",0.5464395176948256,0.5523377288254981,0.5227903496883294,0.46145833333333336,0.49313302158331423,0.5152317902250602,0.03402306569365616,318,0.9657685102399459,0.9813965316455265,0.9656379093717055,0.9600462082670725,0.9642085932424987,0.9674115505533498,0.007292904540584555
125,0.24432315826416015,0.02548651856169983,0.004997396469116211,0.0007773455250005204,True,15,2,5,50,"{'bootstrap': True, 'max_depth': 15, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 50}",0.6445664096751254,0.6497474141506256,0.6337563991702796,0.6151640840426085,0.5427614911965432,0.6171991596470364,0.039057919665598406,157,0.9942901168365917,0.9985689188010128,0.9942708333333333,0.9971402515216047,0.9985689188010128,0.996567807858711,0.0019391003128494465
126,0.49836483001708987,0.07236515865651527,0.009645318984985352,0.00220018339745328,True,15,2,5,100,"{'bootstrap': True, 'max_depth': 15, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 100}",0.6785433314325467,0.6383834518385055,0.6100505602191924,0.5690529772319189,0.5825090745511257,0.6157078790546578,0.039429231333032055,159,0.9985689188010128,1.0,0.9985689188010128,1.0,1.0,0.9994275675204051,0.0007010837436017805
127,0.8594098091125488,0.033724243652468414,0.012126350402832031,0.0006767234007853442,True,15,2,5,200,"{'bootstrap': True, 'max_depth': 15, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 200}",0.6843554189103456,0.6791666666666667,0.5865557254410011,0.6268904600705456,0.5959123250290997,0.6345761192235317,0.040807382066833625,85,1.0,1.0,0.9985689188010128,0.9985689188010128,1.0,0.9994275675204051,0.0007010837436017805
128,0.056438446044921875,0.013684176408877874,0.0023972034454345704,0.0002891945071468627,True,15,2,10,10,"{'bootstrap': True, 'max_depth': 15, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 10}",0.5635535401295892,0.5078376400576295,0.5694255012307455,0.48494332021896597,0.5168105525555015,0.5285141108384863,0.03275486829318345,279,0.9299769456620242,0.9555941566319418,0.9369665970251483,0.9455783683397482,0.9355394414341606,0.9407311018186046,0.008957489599645024
129,0.23544692993164062,0.024174390551093772,0.005703163146972656,0.0020057925164381047,True,15,2,10,50,"{'bootstrap': True, 'max_depth': 15, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 50}",0.6555383078412006,0.6271143125802996,0.5863134625331698,0.5632385140971595,0.5669809443926205,0.59983710828889,0.03591251342592807,200,0.9856848543761868,0.9871430428179717,0.9799744214371121,0.9857565666897329,0.989987005264705,0.9857091781171418,0.0032633125680831074
130,0.4712827205657959,0.062244089199974664,0.008596515655517578,0.0018717454890786736,True,15,2,10,100,"{'bootstrap': True, 'max_depth': 15, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 100}",0.6557052811009695,0.6559347049194393,0.5867935795839886,0.6209258851871853,0.6020148601435488,0.6242748621870262,0.027934876976414075,128,0.9928404921481778,0.9914125529488957,0.9828210050898323,0.99140625,0.9842478521689253,0.9885456304711662,0.0041494688695915
131,0.8928773880004883,0.0764618310700936,0.013530492782592773,0.002335071646488025,True,15,2,10,200,"{'bootstrap': True, 'max_depth': 15, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 200}",0.6404074129030805,0.639719787230254,0.5290502621624715,0.6324694015204602,0.6005604038910397,0.6084414535414611,0.04229082929549956,183,0.9899736683995669,0.9914125529488957,0.9871120654953428,0.9914125529488957,0.9885487036625412,0.9896919086910485,0.0016711152269728775
132,0.04335918426513672,0.0032397372676634187,0.00225677490234375,0.00030570734935534154,True,15,4,2,10,"{'bootstrap': True, 'max_depth': 15, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 10}",0.5350912436715107,0.5753082959978251,0.4647386459027291,0.6187521702392743,0.4519788506792427,0.5291738412981164,0.06371599729968629,277,0.9199617501535257,0.9326646021373638,0.924154132134029,0.941269360062098,0.9297958613340489,0.9295691411642132,0.007323287345985367
133,0.22200608253479004,0.019669634257546087,0.005757617950439453,0.002060959269581062,True,15,4,2,50,"{'bootstrap': True, 'max_depth': 15, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 50}",0.6621642835894567,0.6094324365644169,0.5807110661923586,0.6094266260816663,0.6215215963942541,0.6166512017644306,0.026424079059863433,158,0.9828125,0.9799997020495823,0.9742213206716923,0.9785162697284744,0.9856773987053548,0.9802454382310207,0.00388423488141892
134,0.5063004493713379,0.10842528784023446,0.008671188354492187,0.0010261670762275073,True,15,4,2,100,"{'bootstrap': True, 'max_depth': 15, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 100}",0.6505473663335013,0.5979139540863954,0.5458472574556701,0.5921085306372637,0.5875,0.594783421702566,0.03338972656047377,210,0.9942764022352503,0.9885870600335538,0.9785546641169452,0.9871235140583121,0.9799467161547423,0.9856976713197609,0.005797797098629387
135,0.8110255718231201,0.06666928504433577,0.012523889541625977,0.0019086990403961873,True,15,4,2,200,"{'bootstrap': True, 'max_depth': 15, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 200}",0.6670757820592057,0.6503494026200973,0.5748769891303521,0.6151709737296406,0.5616525572138379,0.6138251409506267,0.04101317046713436,168,0.99140625,0.989987005264705,0.9842478521689253,0.9914125529488957,0.9871120654953428,0.988833145175574,0.0027782236492540596
136,0.04577593803405762,0.0012496979991263512,0.00258488655090332,3.8360475071100553e-05,True,15,4,5,10,"{'bootstrap': True, 'max_depth': 15, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 10}",0.5288030592182655,0.53570447587617,0.5242399832017772,0.5343379276934932,0.3651483716701107,0.49764676353196335,0.06637524980846254,337,0.9285207670930737,0.9356127706118134,0.9327499777114713,0.9212632163112782,0.9328940330912519,0.9302081529637777,0.005014855527779191
137,0.23578295707702637,0.03190449463068143,0.005329418182373047,0.000622633894843717,True,15,4,5,50,"{'bootstrap': True, 'max_depth': 15, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 50}",0.6502125726122083,0.5930269392481337,0.5467685520666838,0.6382590096888986,0.5548430029027945,0.5966220153037438,0.04206985947167976,205,0.9842802499176295,0.9813965316455265,0.9770933065171233,0.9728989585387329,0.9785194255160903,0.9788376944270205,0.0038621710580932504
138,0.4540266513824463,0.04845869338111739,0.008638334274291993,0.0010532779169620669,True,15,4,5,100,"{'bootstrap': True, 'max_depth': 15, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 100}",0.6687084076123916,0.638592278367959,0.5756374516940072,0.638592278367959,0.5898263304304183,0.622271349294547,0.03439926014136028,133,0.9885416666666667,0.9928404921481778,0.9814174570172874,0.9885638386767999,0.9885487036625412,0.9879824316342946,0.0036788880292550636
139,0.8202637672424317,0.0456373013403909,0.013476991653442382,0.0023476739095343244,True,15,4,5,200,"{'bootstrap': True, 'max_depth': 15, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 200}",0.6853981181013674,0.6469397955249131,0.5635535401295892,0.5979676237646971,0.6059616675035313,0.6199641490048197,0.04212211585714205,145,0.989987005264705,0.9899762788217603,0.9842437497716294,0.9928504964710977,0.9899762788217603,0.9894067618301905,0.0028107430848265656
140,0.06384844779968261,0.026111726810378114,0.0030397891998291014,0.0013755540397746558,True,15,4,10,10,"{'bootstrap': True, 'max_depth': 15, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 10}",0.5749405781881233,0.5407676772868643,0.47121064682815744,0.4307196567998502,0.5168105525555015,0.5068898223316993,0.050895840692396686,332,0.9097548076084417,0.9125964544314648,0.9155799778121048,0.9082975007707975,0.9097494408697014,0.9111956362985021,0.0025981300975457386
141,0.21435046195983887,0.01791831123159649,0.004665946960449219,0.0007201995793690952,True,15,4,10,50,"{'bootstrap': True, 'max_depth': 15, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 50}",0.6615374276293189,0.6788767772695627,0.5747759883151647,0.6094324365644169,0.5756374516940072,0.6200520162944941,0.0431665138487529,144,0.97565054050403,0.9785330404391338,0.9713506923288235,0.9627740600853509,0.9699267855368378,0.9716470237788352,0.005389283593543966
