,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_learning_rate,param_max_depth,param_n_estimators,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
135,2.135381650924683,0.13878778095211905,0.003098011016845703,0.00042752034674856793,0.5,15,50,0.5,"{'learning_rate': 0.5, 'max_depth': 15, 'n_estimators': 50, 'subsample': 0.5}",0.6960040197657879,0.6383834518385055,0.6626040723019054,0.5875,0.6301720928443615,0.642932727350112,0.0359439587497658,106,0.995710645075141,0.9985689188010128,0.9971354166666667,0.9985685463414732,0.9985685463414732,0.9977104146451534,0.0011436354673143713
136,3.0939754009246827,0.2969589002978691,0.003894138336181641,0.00157079806665629,0.5,15,50,0.75,"{'learning_rate': 0.5, 'max_depth': 15, 'n_estimators': 50, 'subsample': 0.75}",0.7648063612860656,0.7611667257139025,0.7940166380409249,0.7762993530540256,0.7383213396761047,0.7669220835542047,0.018317483675836185,34,1.0,1.0,1.0,1.0,1.0,1.0,0.0
137,1.6236892700195313,0.11643689784253168,0.0024044990539550783,0.00030277651651637626,0.5,15,50,1.0,"{'learning_rate': 0.5, 'max_depth': 15, 'n_estimators': 50, 'subsample': 1.0}",0.5643293199744592,0.5979139540863954,0.46269897238019486,0.5632385140971595,0.6234191043851623,0.5623199729846743,0.0546429506946727,136,1.0,1.0,1.0,1.0,1.0,1.0,0.0
138,4.1400360584259035,0.2743641113110794,0.0041351795196533205,0.0004570805499024285,0.5,15,100,0.5,"{'learning_rate': 0.5, 'max_depth': 15, 'n_estimators': 100, 'subsample': 0.5}",0.6962073733176684,0.7079762088469973,0.6727877757868226,0.6497474141506256,0.6751629926347488,0.6803763529473725,0.020175583126792154,85,0.9942734225312736,0.9900327587875246,0.9842437497716294,0.9942708333333333,1.0,0.9925641528847521,0.005229976046594655
139,4.395846033096314,0.3810013450862487,0.004009628295898437,0.00044391271961459667,0.5,15,100,0.75,"{'learning_rate': 0.5, 'max_depth': 15, 'n_estimators': 100, 'subsample': 0.75}",0.8058240530216876,0.7486365395814388,0.7312569275168596,0.7365656291090484,0.7240843112907585,0.7492734921039585,0.029390314255156678,45,1.0,1.0,1.0,1.0,1.0,1.0,0.0
140,1.6670908451080322,0.09724550609999343,0.0023831844329833983,0.0003162293079089791,0.5,15,100,1.0,"{'learning_rate': 0.5, 'max_depth': 15, 'n_estimators': 100, 'subsample': 1.0}",0.5353088814929113,0.5575252005292465,0.46269897238019486,0.5809184929987056,0.6288281455225324,0.5530559385847182,0.05480339946049584,145,1.0,1.0,1.0,1.0,1.0,1.0,0.0
141,5.941602325439453,0.5847167935181868,0.004749202728271484,0.0005260596375758148,0.5,15,200,0.5,"{'learning_rate': 0.5, 'max_depth': 15, 'n_estimators': 200, 'subsample': 0.5}",0.6965236525274136,0.7208663336746394,0.6791666666666667,0.644219997514806,0.7198147849810338,0.6921182870729119,0.028548008821341772,81,0.9899736683995669,0.9914125529488957,0.9885638386767999,0.9971402515216047,0.9928686286186559,0.9919917880331047,0.0029473609426850698
142,4.29803466796875,0.4842993955569912,0.003818655014038086,0.000584241575272667,0.5,15,200,0.75,"{'learning_rate': 0.5, 'max_depth': 15, 'n_estimators': 200, 'subsample': 0.75}",0.7364583333333333,0.794859358091082,0.7423338778057487,0.6958585209613152,0.7469064529073726,0.7432833086197703,0.031527157323731625,49,1.0,1.0,1.0,1.0,1.0,1.0,0.0
143,1.5853537559509276,0.11066091343044797,0.0022898197174072267,0.0003971302824760498,0.5,15,200,1.0,"{'learning_rate': 0.5, 'max_depth': 15, 'n_estimators': 200, 'subsample': 1.0}",0.5695437518209463,0.5750546327852951,0.463408200926304,0.5863134625331698,0.6355171025060141,0.5659674301143458,0.0563291767842448,134,1.0,1.0,1.0,1.0,1.0,1.0,0.0
144,0.07997188568115235,0.005397524305742887,0.001569366455078125,0.00021593888572003574,1.0,3,10,0.5,"{'learning_rate': 1.0, 'max_depth': 3, 'n_estimators': 10, 'subsample': 0.5}",0.5635535401295892,0.5536262797349568,0.6204274288811966,0.4996951936780015,0.5677622905146916,0.5610129465876872,0.03846171767948588,137,0.6404096799976722,0.7419674762324023,0.7722825923445165,0.7260140625076732,0.6923724497065974,0.7146092521577724,0.04517700340643517
145,0.12110433578491211,0.008957685983390595,0.0016736507415771485,0.0002740310339742881,1.0,3,10,0.75,"{'learning_rate': 1.0, 'max_depth': 3, 'n_estimators': 10, 'subsample': 0.75}",0.5867843687183848,0.6583624885438121,0.5819980893315757,0.5319843024086719,0.5529182491661522,0.5824094996337194,0.042896619054762476,129,0.7865615571077853,0.803860076849174,0.7648950049331623,0.7642032710080185,0.7555219308977102,0.7750083681591702,0.017689820499637944
146,0.15892210006713867,0.011050267615965526,0.0017193794250488282,0.0002755744456575519,1.0,3,10,1.0,"{'learning_rate': 1.0, 'max_depth': 3, 'n_estimators': 10, 'subsample': 1.0}",0.6268904600705456,0.6362674297724058,0.6408854868548307,0.6044914319225264,0.6660776075948633,0.6349224832430344,0.01999285045877089,110,0.8067235680555668,0.794495117921574,0.834740893238345,0.8332537980989038,0.8264193564893514,0.8191265467607483,0.01585631285924917
147,0.42916231155395507,0.03310408058631564,0.002021646499633789,0.0002444197969648572,1.0,3,50,0.5,"{'learning_rate': 1.0, 'max_depth': 3, 'n_estimators': 50, 'subsample': 0.5}",0.5694255012307455,0.4270833333333333,0.5346727113951265,0.5694255012307455,0.5197224068147134,0.5240658908009329,0.0522531826129298,157,0.8036688442696768,0.7922027518092793,0.8567102707591667,0.8597766902739831,0.844207981994481,0.8313133078213173,0.0279831894028326
148,0.6562406063079834,0.04329269746098867,0.002071094512939453,0.00023424051607787226,1.0,3,50,0.75,"{'learning_rate': 1.0, 'max_depth': 3, 'n_estimators': 50, 'subsample': 0.75}",0.645699015388991,0.610862079331616,0.6974275795795359,0.7131316990317869,0.6388849099457046,0.6612010566555269,0.03816146985165974,97,0.9899762788217603,0.9598958333333333,1.0,0.9957047054745953,1.0,0.9891153635259379,0.015065803460050953
