,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_gamma,param_kernel,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
75,0.06691460609436035,0.004940885421483522,0.014935016632080078,0.002090946146345348,10.0,0.1,sigmoid,"{'C': 10, 'gamma': 0.1, 'kernel': 'sigmoid'}",0.14418480581622548,0.1526487157980132,-0.005224087167254547,0.15388639980285132,-0.059275689669088936,0.07724402891614932,0.09108195338683829,80,0.0546875,0.05337852108323537,0.09037644381337798,0.052069987024626875,0.08751148449940922,0.06760478728412989,0.017466527502677624
76,0.6278013706207275,0.09131816010219015,0.006443500518798828,0.0007115087751763033,10.0,1,linear,"{'C': 10, 'gamma': 1, 'kernel': 'linear'}",0.5526953793438837,0.49173722834813943,0.4887196529962819,0.5115473225629872,0.5259289944370271,0.514125715537664,0.023580911100824543,11,0.566106569052709,0.5653458607473871,0.5966973634830016,0.5850936990683419,0.5632487570932873,0.5752984498889454,0.013286084523969588
77,0.08836178779602051,0.0117791906731279,0.02577633857727051,0.0014169541658016203,10.0,1,rbf,"{'C': 10, 'gamma': 1, 'kernel': 'rbf'}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,85,1.0,1.0,1.0,1.0,1.0,1.0,0.0
78,0.12494015693664551,0.005102285125065474,0.007484817504882812,0.0008228895263701522,10.0,1,poly,"{'C': 10, 'gamma': 1, 'kernel': 'poly'}",0.40959505645784977,0.4523517708899695,0.4169489616279958,0.4588732537680524,0.3544304092945183,0.41843989040767715,0.03731632387864419,31,1.0,1.0,1.0,1.0,1.0,1.0,0.0
79,0.09529328346252441,0.029151849447823796,0.017638540267944335,0.005021428911784222,10.0,1,sigmoid,"{'C': 10, 'gamma': 1, 'kernel': 'sigmoid'}",0.04472837536731858,0.14531393175878762,-0.029113643205944843,0.13291860967446048,0.21578342509791773,0.1019261397385079,0.08514637289013718,75,-0.0096341720979498,0.09061329432666297,0.03021229822003414,0.04584546040490022,0.09610636244131548,0.0506286486589926,0.03934033085966575
80,3.8065256595611574,0.969245180856159,0.00361485481262207,0.0015211731754307956,100.0,scale,linear,"{'C': 100, 'gamma': 'scale', 'kernel': 'linear'}",0.5590929766924082,0.4992571512569775,0.48966238772219794,0.5249007842757841,0.5596247894794742,0.5265076178853684,0.02919347014134469,5,0.570642613468183,0.5942302532927671,0.5866127693699605,0.5885907073506177,0.5788866423961202,0.5837925971755297,0.008208658373709092
81,0.10525212287902833,0.02637088361522661,0.014400625228881836,0.0031411075481868815,100.0,scale,rbf,"{'C': 100, 'gamma': 'scale', 'kernel': 'rbf'}",0.5057660942622223,0.476337436993926,0.5388127120036633,0.5343379276934932,0.49173722834813943,0.5093982798602888,0.02410526787293337,16,1.0,0.9985689188010128,1.0,1.0,1.0,0.9997137837602026,0.0005724324795948644
82,0.12328743934631348,0.006352995288275936,0.007199335098266602,0.0011917961838536868,100.0,scale,poly,"{'C': 100, 'gamma': 'scale', 'kernel': 'poly'}",0.3691588005428959,0.4483175877589892,0.44945605376832803,0.4658919834295766,0.36137247005243944,0.4188393791104459,0.04425132461053347,30,0.9985685463414732,0.9957047054745953,0.9928404921481778,0.9942708333333333,0.9971354166666667,0.9957039987928493,0.0020252517782062313
83,0.03814101219177246,0.0052062961736912125,0.009263563156127929,0.001983208490751567,100.0,scale,sigmoid,"{'C': 100, 'gamma': 'scale', 'kernel': 'sigmoid'}",0.3488174417093046,0.3641345298527362,0.21390754422456143,0.3175121312459921,0.22083333333333333,0.2930409960731855,0.06362419138902997,65,0.2811779299329851,0.2840417792193396,0.3084760981432225,0.2981770833333333,0.30542929380797607,0.29546043688737134,0.011050262096300728
84,3.85512957572937,1.091533452354818,0.0035688400268554686,0.001384726728264229,100.0,auto,linear,"{'C': 100, 'gamma': 'auto', 'kernel': 'linear'}",0.5590929766924082,0.4992571512569775,0.48966238772219794,0.5249007842757841,0.5596247894794742,0.5265076178853684,0.02919347014134469,5,0.570642613468183,0.5942302532927671,0.5866127693699605,0.5885907073506177,0.5788866423961202,0.5837925971755297,0.008208658373709092
85,0.11807360649108886,0.028713796666903685,0.014379358291625977,0.003059790446754838,100.0,auto,rbf,"{'C': 100, 'gamma': 'auto', 'kernel': 'rbf'}",0.5178818780670077,0.4928701383720465,0.5662723531498558,0.49491131089468077,0.5031488517908178,0.5150169064548817,0.027095733646070874,10,0.9971354166666667,0.9971402515216047,0.9985689188010128,0.9971402515216047,0.9957139876774905,0.9971397652376759,0.000902811269506618
86,0.12421765327453613,0.011911537851179323,0.008266925811767578,0.000902194540605528,100.0,auto,poly,"{'C': 100, 'gamma': 'auto', 'kernel': 'poly'}",0.38005847503304596,0.44306431386287126,0.4519788506792427,0.458072122695268,0.3465263565991968,0.4159400237739249,0.044531742943088606,39,0.9928386277135356,0.9899762788217603,0.9813836388425078,0.982837560517008,0.9857023407293819,0.9865476893248388,0.004300656209263411
87,0.03704395294189453,0.005146101146639644,0.008389711380004883,0.001071273984398565,100.0,auto,sigmoid,"{'C': 100, 'gamma': 'auto', 'kernel': 'sigmoid'}",0.3954500362299267,0.37809127587545927,0.24084099726772493,0.30953626431562326,0.26910924672626174,0.31860556408299917,0.060038468150198816,59,0.30695257351017546,0.3337271942284813,0.33507585407429696,0.3155441213692389,0.3312072137457336,0.32450139138558526,0.011225831352259396
88,3.7223916053771973,0.9561880914072987,0.0035430908203125,0.0012532029898835997,100.0,0.01,linear,"{'C': 100, 'gamma': 0.01, 'kernel': 'linear'}",0.5590929766924082,0.4992571512569775,0.48966238772219794,0.5249007842757841,0.5596247894794742,0.5265076178853684,0.02919347014134469,5,0.570642613468183,0.5942302532927671,0.5866127693699605,0.5885907073506177,0.5788866423961202,0.5837925971755297,0.008208658373709092
89,0.11290254592895507,0.008783544868602639,0.013592052459716796,0.0011201314829326064,100.0,0.01,rbf,"{'C': 100, 'gamma': 0.01, 'kernel': 'rbf'}",0.6039044765346255,0.5396415408210056,0.6355171025060141,0.5057660942622223,0.5529182491661522,0.567549492658004,0.04637110354586506,2,0.9455729166666667,0.9399253647910493,0.9300331927332914,0.9413383564124976,0.9398632657945152,0.9393466192796041,0.005100501543586435
90,0.05667657852172851,0.00572561192933531,0.008276414871215821,0.0009318342229353977,100.0,0.01,poly,"{'C': 100, 'gamma': 0.01, 'kernel': 'poly'}",0.41957682440204647,0.38062983671795764,0.4319888941900899,0.39210087289301937,0.37906278700398444,0.4006718430414195,0.02135533124293581,42,0.8423840557197956,0.8394698184795851,0.8423291333566721,0.8366220290167413,0.8438720326966508,0.8409354138538889,0.0025852661793430627
91,0.037028026580810544,0.017472580671165288,0.0071928977966308595,0.0010590251139384647,100.0,0.01,sigmoid,"{'C': 100, 'gamma': 0.01, 'kernel': 'sigmoid'}",0.46530298690786737,0.38730463189865144,0.3209515555190518,0.4131935633477033,0.3736643959511682,0.39208342672488844,0.047388991416785896,51,0.3942199069269188,0.41125188697787846,0.41426940021184133,0.40869829036697,0.41125188697787846,0.40793827429229745,0.0070825763825666495
92,4.114688777923584,0.7580713992406738,0.003610992431640625,0.001393840800788406,100.0,0.1,linear,"{'C': 100, 'gamma': 0.1, 'kernel': 'linear'}",0.5590929766924082,0.4992571512569775,0.48966238772219794,0.5249007842757841,0.5596247894794742,0.5265076178853684,0.02919347014134469,5,0.570642613468183,0.5942302532927671,0.5866127693699605,0.5885907073506177,0.5788866423961202,0.5837925971755297,0.008208658373709092
93,0.08369646072387696,0.009395922362891083,0.024397611618041992,0.0018479821143988608,100.0,0.1,rbf,"{'C': 100, 'gamma': 0.1, 'kernel': 'rbf'}",0.41805978475571814,0.38335826944652757,0.3947163449977847,0.3948184329744674,0.3226320571022286,0.3827169778553453,0.03209408974945219,52,1.0,1.0,1.0,1.0,1.0,1.0,0.0
94,0.1300192356109619,0.0065828006368954875,0.009730958938598632,0.002558547831403799,100.0,0.1,poly,"{'C': 100, 'gamma': 0.1, 'kernel': 'poly'}",0.40959505645784977,0.4523517708899695,0.4169489616279958,0.4588732537680524,0.3544304092945183,0.41843989040767715,0.03731632387864419,31,1.0,1.0,1.0,1.0,1.0,1.0,0.0
95,0.05709419250488281,0.006181536591758937,0.011741304397583007,0.0012168082820724457,100.0,0.1,sigmoid,"{'C': 100, 'gamma': 0.1, 'kernel': 'sigmoid'}",0.15405301593571286,0.1423473621679454,0.050948875610403475,0.15208333333333332,-0.059275689669088936,0.08803137947566123,0.08304964775676073,78,0.0703217286155967,0.040364583333333336,0.08619791666666667,0.05886189135972168,0.0890625,0.06896172399506367,0.018015439043608267
96,3.8327097415924074,0.5685300891060244,0.004319477081298828,0.0016704498278599302,100.0,1,linear,"{'C': 100, 'gamma': 1, 'kernel': 'linear'}",0.5590929766924082,0.4992571512569775,0.48966238772219794,0.5249007842757841,0.5596247894794742,0.5265076178853684,0.02919347014134469,5,0.570642613468183,0.5942302532927671,0.5866127693699605,0.5885907073506177,0.5788866423961202,0.5837925971755297,0.008208658373709092
97,0.09921026229858398,0.04289096310649196,0.02501521110534668,0.0012509450248969697,100.0,1,rbf,"{'C': 100, 'gamma': 1, 'kernel': 'rbf'}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,85,1.0,1.0,1.0,1.0,1.0,1.0,0.0
98,0.13136072158813478,0.007081303860032914,0.008133459091186523,0.0007059214984476459,100.0,1,poly,"{'C': 100, 'gamma': 1, 'kernel': 'poly'}",0.40959505645784977,0.4523517708899695,0.4169489616279958,0.4588732537680524,0.3544304092945183,0.41843989040767715,0.03731632387864419,31,1.0,1.0,1.0,1.0,1.0,1.0,0.0
99,0.05592041015625,0.009737403762615044,0.011316251754760743,0.0024542603159286628,100.0,1,sigmoid,"{'C': 100, 'gamma': 1, 'kernel': 'sigmoid'}",0.033286232831492894,0.12868375204193208,-0.029113643205944843,0.15353077087540437,0.2200077051039484,0.10127896352936658,0.08854719780909262,76,-0.00546875,0.08751148449940922,0.021617420278127873,0.040364583333333336,0.09479166666666666,0.04776328095550742,0.03837599412205089
